Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
835,20,3,75.0,7875,1,3,3,4,0,12,2,2,0,2,5,6,1961,1961,1,1,12,13,2,136.0,3,3,1,3,3,1,3,1,1144,1,4,1,3,1144,1,0,1,0,3,1,3,6,6,0,0,5,1961.0,1,2,456,3,3,2,0,0,0,0,0,0,0,9,2008,8,4,139950
836,20,3,60.0,9600,1,3,3,4,0,19,2,2,0,2,4,7,1950,1995,1,1,12,6,0,0.0,3,3,1,4,3,1,4,1,1067,1,3,1,3,1067,0,0,2,0,2,1,4,4,3,0,0,5,1996.0,1,2,436,3,3,2,290,0,0,0,0,0,0,2,2010,8,4,128000
837,30,4,90.0,8100,1,3,3,4,0,17,2,2,0,2,5,6,1948,1973,1,1,12,13,0,0.0,3,3,0,3,3,1,3,1,1559,1,4,1,3,1559,1,0,1,0,2,1,3,5,3,0,0,2,1948.0,1,2,812,3,3,2,0,116,230,0,0,0,0,6,2007,0,4,153500
838,160,4,21.0,1680,1,3,3,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,2,158.0,3,3,1,3,3,1,4,1,483,1,3,1,3,987,1,0,1,1,2,1,3,5,6,0,0,2,1973.0,1,1,264,3,3,2,0,0,0,0,0,0,0,11,2008,8,4,100000
839,20,3,75.0,9525,1,3,3,4,0,5,2,2,0,2,5,6,1995,2006,1,1,12,13,0,0.0,3,3,2,4,3,1,1,1,1099,1,5,1,3,1099,0,0,1,1,3,1,4,6,6,0,0,5,1999.0,1,1,352,3,3,2,278,0,0,0,0,0,0,6,2008,8,4,144000
840,50,3,70.0,11767,1,3,3,4,0,7,2,2,0,0,5,6,1946,1995,1,1,8,8,0,0.0,3,3,1,3,3,1,4,1,768,1,5,1,3,1200,0,0,1,0,3,1,3,6,6,0,0,2,1946.0,1,1,240,3,3,2,0,0,0,0,0,0,0,5,2008,8,4,130500
841,70,2,60.0,12155,1,0,3,4,0,18,2,2,0,5,6,8,1925,1950,1,1,13,14,0,0.0,3,3,0,3,3,1,4,1,672,1,3,0,3,1482,0,0,2,0,4,1,2,7,6,0,0,2,1934.0,1,1,400,3,3,1,0,0,254,0,0,0,0,3,2008,8,4,140000
842,70,4,60.0,10440,1,3,3,4,0,17,2,2,0,5,5,8,1904,2002,1,1,8,8,0,0.0,3,3,2,3,3,1,1,1,650,1,4,1,3,1539,0,0,2,0,3,1,4,8,6,1,1,2,1983.0,1,2,686,4,3,1,70,78,68,0,0,0,0,6,2008,8,4,157500
843,80,3,82.0,9020,1,3,3,4,0,12,2,2,0,7,6,7,1966,1966,1,1,6,6,2,183.0,3,3,1,3,3,4,3,5,1127,1,3,1,3,1165,1,0,1,1,3,1,3,6,6,0,0,5,1966.0,2,2,490,4,4,2,0,129,0,0,0,0,0,5,2008,8,4,174900
844,90,3,80.0,8000,1,3,3,0,0,12,0,2,2,2,5,4,1961,1961,1,1,3,3,0,0.0,3,3,1,3,3,1,1,1,1800,1,5,0,3,1800,0,0,2,0,6,2,3,10,6,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,2007,8,4,141000
845,50,4,100.0,12665,1,0,3,4,0,17,0,2,0,0,5,8,1915,1950,1,1,13,14,0,0.0,3,3,0,3,3,2,1,1,876,1,4,1,3,1416,0,0,1,1,4,1,3,7,6,1,4,2,1949.0,1,3,720,3,3,2,418,0,194,0,0,0,0,6,2008,8,4,153900
846,85,3,71.0,16647,1,0,3,1,0,19,5,2,0,6,5,5,1975,1981,1,1,6,6,0,0.0,3,3,1,4,3,4,5,1,1390,1,3,1,3,1701,1,0,2,0,3,1,3,6,3,2,3,3,1975.0,3,2,611,3,3,2,0,0,0,0,0,0,0,1,2007,8,4,171000
847,60,3,75.0,9317,1,3,3,4,0,20,2,2,0,5,7,5,1993,1993,1,1,6,6,2,137.0,4,3,2,4,3,1,5,1,740,1,5,1,3,1775,1,0,2,1,3,1,4,7,6,1,3,5,1993.0,1,2,425,3,3,2,234,72,192,0,0,0,0,7,2009,8,4,213000
848,20,3,36.0,15523,1,0,3,1,0,5,2,2,0,2,5,6,1972,1972,1,1,6,10,0,0.0,3,3,1,3,3,3,4,1,864,1,5,1,3,864,1,0,1,0,3,1,3,5,6,1,2,5,1972.0,1,1,338,3,3,2,0,0,0,0,0,0,0,8,2009,8,4,133500
849,50,3,75.0,45600,1,1,0,4,0,4,2,2,0,0,6,8,1908,1997,1,1,13,14,0,0.0,3,3,0,3,3,1,1,1,907,1,3,1,3,2358,0,0,3,0,5,1,3,10,6,1,4,2,1908.0,1,2,360,2,3,2,486,40,0,0,175,0,0,9,2008,8,4,240000
850,80,3,80.0,9600,1,3,3,2,0,24,1,2,0,7,6,7,1976,1994,3,1,9,10,2,360.0,4,4,1,3,3,1,1,1,528,1,5,1,3,1855,0,0,2,1,3,1,3,7,6,1,3,5,1976.0,2,2,512,3,3,2,113,100,0,0,0,0,0,8,2007,8,4,187000
851,120,4,36.0,4435,1,3,3,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,2,170.0,4,3,2,4,3,3,6,1,848,1,5,1,3,848,1,0,1,0,1,1,4,3,6,0,0,5,2003.0,3,2,420,3,3,2,140,0,0,0,0,0,0,11,2007,8,4,131500
852,120,3,43.0,3196,1,3,3,4,0,0,2,2,4,2,8,5,2003,2003,1,1,12,13,2,40.0,4,3,2,4,3,4,1,1,1273,1,5,1,3,1456,0,0,2,0,2,1,4,7,6,1,3,5,2003.0,3,2,400,3,3,2,143,20,0,0,0,0,0,5,2006,8,4,215000
853,75,3,53.0,7128,1,3,3,4,0,6,2,2,0,4,7,5,1941,1950,1,1,8,8,0,0.0,3,4,1,3,3,1,3,1,918,1,4,1,3,1646,0,0,2,0,4,1,3,7,6,2,4,2,1941.0,1,1,240,3,3,2,0,0,0,0,126,0,0,8,2007,8,4,164000
854,80,3,73.0,12095,1,0,3,0,0,12,2,2,0,7,6,6,1964,1964,1,1,8,6,2,115.0,3,4,1,3,3,4,3,1,1127,1,3,1,3,1445,0,0,1,1,3,1,3,7,6,1,2,5,1964.0,2,2,645,3,3,2,180,0,0,0,0,0,0,8,2009,8,4,158000
855,20,3,102.0,17920,1,3,3,4,0,19,2,2,0,2,5,4,1955,1974,3,1,13,10,0,0.0,3,3,1,3,3,2,5,3,1763,1,3,1,3,1779,1,0,1,1,3,1,3,6,6,1,4,5,1955.0,1,2,454,3,3,2,0,418,0,0,312,0,0,7,2006,8,0,170000
856,20,3,71.0,6897,1,0,3,0,0,19,2,2,0,2,5,8,1962,2010,1,1,6,6,0,0.0,3,4,1,3,3,1,5,1,1040,1,5,1,3,1040,1,0,1,1,3,1,3,6,6,0,0,2,1962.0,1,1,260,3,3,2,0,104,0,0,0,0,0,4,2010,8,4,127000
857,80,3,70.0,10970,1,0,2,4,1,5,2,2,0,7,6,6,1978,1978,1,1,9,6,0,0.0,3,3,1,4,4,4,6,2,940,1,3,1,3,1026,1,0,1,0,3,1,3,5,6,0,0,2,1981.0,1,2,576,3,2,2,0,0,34,0,0,0,0,10,2008,8,4,147000
858,60,3,65.0,8125,1,3,3,4,0,8,2,2,0,5,6,5,1994,1995,1,1,6,6,0,0.0,3,3,2,4,3,1,1,1,702,1,4,1,3,1481,0,0,2,1,3,1,3,6,6,1,3,5,1994.0,3,2,343,3,3,2,0,36,0,0,0,0,0,3,2009,8,4,174000
859,20,3,80.0,10400,1,3,3,4,0,14,2,2,0,2,7,5,1976,1976,1,1,6,6,2,189.0,3,3,1,4,3,1,1,1,1090,1,3,1,3,1370,0,0,2,0,3,1,3,6,6,1,3,5,1976.0,2,2,479,3,3,2,0,0,0,0,0,0,0,6,2009,8,3,152000
860,60,3,80.0,11029,1,0,3,0,0,14,3,2,0,5,6,7,1968,1984,1,1,6,6,2,220.0,3,3,1,3,3,2,4,1,1054,1,3,1,3,2654,1,0,2,1,4,1,4,9,6,1,4,5,1968.0,1,2,619,3,3,2,0,65,0,0,222,0,0,8,2006,8,4,250000
861,50,3,55.0,7642,1,3,3,0,0,6,2,2,0,0,7,8,1918,1998,1,1,13,14,0,0.0,4,3,0,3,3,1,1,1,912,1,4,1,3,1426,0,0,1,1,3,1,4,7,6,1,4,2,1925.0,1,1,216,3,3,2,0,240,0,0,0,0,0,6,2007,8,4,189950
862,190,3,75.0,11625,1,3,3,4,0,19,2,2,1,2,5,4,1965,1965,3,1,9,6,0,0.0,3,3,2,3,3,2,4,1,1039,1,5,1,3,1039,1,0,1,1,3,1,3,6,6,0,0,5,1965.0,1,2,504,3,3,2,0,0,0,0,0,0,0,4,2010,8,4,131500
863,20,3,81.0,9672,1,3,3,0,0,20,2,2,0,2,6,5,1984,1985,3,1,6,10,0,0.0,3,3,2,4,3,1,6,1,1040,1,3,1,3,1097,0,0,2,0,3,1,3,6,6,0,0,5,1986.0,1,2,480,3,3,2,0,0,0,0,0,0,0,5,2010,8,4,152000
864,20,3,70.0,7931,1,3,3,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,10,0,0.0,3,3,1,3,3,1,4,1,1148,1,3,1,3,1148,1,0,1,0,3,1,3,6,6,0,0,5,1959.0,1,1,672,3,3,2,0,0,0,0,0,0,0,7,2009,8,4,132500
865,20,1,72.0,8640,1,3,3,4,0,21,2,2,0,2,7,5,2007,2008,1,1,12,13,0,0.0,4,3,2,5,3,1,1,1,1372,1,5,1,3,1372,0,0,2,0,3,1,4,6,6,0,0,5,2008.0,3,2,529,3,3,2,0,140,0,0,0,0,0,5,2008,6,5,250580
866,20,3,73.0,8750,1,0,3,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,2,76.0,3,3,1,3,3,1,4,1,1002,1,3,1,3,1002,1,0,1,0,3,1,3,5,6,0,0,2,1973.0,1,2,902,3,3,2,0,0,0,0,0,0,0,8,2009,8,4,148500
867,20,3,67.0,10656,1,0,1,4,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,4,274.0,4,3,2,4,3,3,1,1,1638,1,5,1,3,1646,0,0,2,0,3,1,4,6,6,1,4,5,2007.0,2,3,870,3,3,2,192,80,0,0,0,0,0,11,2007,6,5,248900
868,20,3,85.0,6970,1,3,3,0,0,19,1,2,0,2,4,5,1961,1961,1,1,12,13,0,0.0,3,3,1,3,3,1,5,1,1040,1,3,1,3,1120,1,0,1,1,3,1,2,5,6,0,0,5,1961.0,2,2,544,3,3,2,168,0,0,0,0,0,400,5,2007,8,4,129000
869,60,3,65.0,14762,1,1,3,0,0,8,1,2,0,5,5,6,1948,1950,1,1,9,10,0,0.0,3,3,3,0,0,0,0,0,0,1,4,1,3,2320,0,0,2,0,2,1,3,7,6,1,3,5,1979.0,1,2,672,3,3,1,120,144,0,0,0,0,0,5,2006,8,4,169000
870,60,3,80.0,9938,1,3,3,4,0,20,2,2,0,5,7,5,1993,1994,1,1,8,8,2,246.0,4,3,2,4,3,1,6,1,1050,1,5,1,3,1949,1,0,2,1,3,1,4,8,6,1,3,5,1993.0,3,2,574,3,3,2,156,90,0,0,0,0,0,6,2010,8,4,236000
871,20,3,60.0,6600,1,3,3,4,0,12,4,2,0,2,5,5,1962,1962,3,1,8,8,0,0.0,3,3,1,3,3,1,1,1,894,1,4,0,3,894,0,0,1,0,2,1,3,5,6,0,0,2,1962.0,1,1,308,3,3,2,0,0,0,0,0,0,0,8,2009,8,4,109500
872,60,3,70.0,8750,1,3,3,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,2,116.0,3,3,2,4,3,1,6,1,804,1,5,1,3,1682,0,0,2,1,3,1,4,7,6,0,0,5,1998.0,2,2,523,3,3,2,0,77,0,0,0,0,0,6,2010,8,4,200500
873,20,3,74.0,8892,1,3,3,0,0,12,2,2,0,2,5,7,1953,1996,1,1,14,15,0,0.0,4,3,4,3,3,3,1,1,105,1,4,1,3,910,0,0,1,0,3,1,4,5,6,0,0,5,1953.0,1,2,414,3,3,2,196,0,150,0,0,0,0,10,2008,8,4,116000
874,40,3,60.0,12144,1,3,3,4,0,12,2,2,0,2,5,7,1949,1950,1,1,6,6,0,0.0,4,3,1,3,3,1,3,1,832,1,4,1,3,1268,0,0,1,0,3,1,3,6,6,1,4,5,1949.0,1,1,288,3,3,2,0,28,0,0,0,0,0,9,2009,8,4,133000
875,50,4,52.0,5720,1,3,3,4,0,17,0,2,0,0,5,6,1941,1950,1,1,13,14,0,0.0,3,3,1,3,3,1,1,1,676,1,5,1,3,1131,0,0,1,1,3,1,3,5,6,0,0,2,1941.0,1,1,200,3,3,2,26,0,0,0,0,0,0,8,2009,8,0,66500
876,60,1,75.0,9000,1,3,3,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,0,0.0,4,3,2,4,3,3,6,1,1184,1,5,1,3,2610,0,0,2,1,4,1,5,11,6,1,4,6,2007.0,3,2,550,3,3,2,208,364,0,0,0,0,0,8,2007,6,5,303477
877,20,3,94.0,25286,1,3,1,4,1,11,2,2,0,2,4,5,1963,1963,1,1,6,10,0,0.0,3,3,2,3,3,4,5,1,1064,1,4,1,3,1040,1,0,1,0,3,1,3,5,6,0,0,5,1963.0,1,2,648,3,3,2,0,0,0,0,0,0,0,1,2007,8,4,132250
878,60,3,74.0,8834,1,3,3,4,0,16,2,2,0,5,9,5,2004,2005,3,1,12,13,4,216.0,4,3,2,5,3,1,6,1,1462,1,5,1,3,2224,1,0,2,1,4,1,5,10,6,1,4,5,2004.0,3,3,738,3,3,2,184,0,0,0,0,0,0,6,2009,8,4,350000
879,85,3,88.0,11782,1,0,3,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,0,0.0,3,3,1,3,3,3,5,1,1109,1,3,1,3,1155,1,0,1,0,3,1,4,6,3,0,0,2,1987.0,1,2,576,3,3,2,192,0,0,0,0,0,400,6,2010,8,4,148000
880,20,3,70.0,7000,1,0,3,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,2,90.0,4,4,1,3,3,1,5,1,864,1,5,1,3,864,1,0,1,0,3,1,3,6,6,0,0,5,1978.0,1,1,336,3,3,2,0,0,0,0,0,0,0,7,2009,8,4,136500
881,20,3,60.0,7024,1,3,3,4,0,7,2,2,0,2,5,5,2005,2006,1,1,12,13,0,0.0,3,3,2,5,4,1,5,1,1090,1,4,1,3,1090,1,0,1,1,2,1,3,5,6,0,0,5,2005.0,3,2,450,3,3,2,0,49,0,0,0,0,0,6,2007,8,4,157000
882,50,3,44.0,13758,1,0,3,1,0,23,2,2,0,0,7,5,1990,1991,1,1,6,6,2,117.0,4,4,1,4,3,2,2,1,1156,1,5,1,3,1717,0,0,2,1,3,1,4,7,6,1,3,5,1990.0,2,2,400,3,3,2,168,36,0,0,0,0,0,4,2007,8,4,187500
883,60,3,65.0,9636,1,0,3,0,0,8,2,2,0,5,6,5,1992,1993,1,1,12,13,0,0.0,3,3,2,4,3,1,1,1,808,1,4,1,3,1593,0,0,2,1,3,1,3,7,6,1,3,6,1993.0,2,2,389,3,3,2,342,40,0,0,0,0,0,12,2009,8,4,178000
884,75,3,60.0,6204,1,3,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,13,14,0,0.0,4,3,2,3,2,1,1,1,795,1,3,0,3,2230,1,0,1,0,5,1,3,10,6,0,0,2,1997.0,1,1,440,3,4,2,0,188,0,0,0,0,0,3,2006,8,4,118500
885,20,3,65.0,7150,1,3,3,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,2,60.0,3,3,1,3,3,1,4,1,892,1,3,1,3,892,0,0,1,0,3,1,3,5,6,0,0,5,1967.0,2,1,288,3,3,2,0,0,0,0,0,0,0,7,2009,8,4,100000
886,120,1,50.0,5119,1,0,3,1,0,21,2,2,4,2,9,5,1999,2000,1,1,8,8,2,60.0,4,3,2,5,3,3,6,1,1698,1,5,1,3,1709,1,0,2,0,2,1,4,5,6,1,3,5,1999.0,3,2,506,3,3,2,97,65,0,0,0,0,0,1,2008,1,0,328900
887,90,3,70.0,8393,1,3,3,0,0,12,2,2,2,2,5,5,1959,2005,1,1,8,8,2,122.0,3,3,1,3,3,1,2,1,1626,1,5,1,3,1712,0,0,2,0,4,2,3,8,6,0,0,5,2005.0,3,2,588,3,3,2,272,54,0,0,0,0,0,6,2006,8,3,145000
888,50,3,59.0,16466,1,0,3,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,0,0.0,3,4,2,3,3,1,1,1,816,1,3,1,3,1393,0,0,1,1,3,1,3,8,6,0,0,5,1955.0,1,1,300,3,3,2,121,0,0,0,265,0,0,4,2008,8,4,135500
889,20,3,95.0,15865,1,0,3,4,1,12,2,2,0,2,8,6,1970,1970,0,5,13,14,0,0.0,4,4,2,3,4,4,5,3,2217,1,5,1,3,2217,1,0,2,0,4,1,4,8,6,1,3,5,1970.0,1,2,621,3,3,2,81,207,0,0,224,0,0,10,2007,8,4,268000
890,20,3,128.0,12160,1,3,3,4,0,12,1,2,0,2,6,4,1953,1953,3,1,13,14,2,90.0,3,3,1,3,3,1,4,1,1505,1,5,1,3,1505,1,0,1,0,2,1,3,6,6,1,3,5,1953.0,2,2,505,3,3,2,0,0,0,162,0,0,0,2,2009,8,4,149500
891,50,3,60.0,8064,1,3,3,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,0,0.0,3,4,1,3,3,2,1,1,672,1,5,1,3,924,0,0,1,0,3,1,3,6,6,1,1,2,2003.0,1,2,576,3,3,2,0,0,0,0,0,0,2000,7,2007,8,4,122900
892,60,3,70.0,11184,1,3,3,4,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,2,92.0,3,3,1,3,3,1,2,3,918,1,4,1,3,1683,0,0,2,1,3,1,3,7,6,1,3,5,1978.0,2,2,440,3,3,2,243,0,0,0,0,0,0,7,2009,8,4,172500
893,20,3,70.0,8414,1,3,3,4,0,19,2,2,0,2,6,8,1963,2003,3,1,6,6,0,0.0,3,3,1,3,3,1,6,1,1059,1,3,1,3,1068,0,1,1,0,3,1,3,6,6,0,0,5,1963.0,2,1,264,3,3,2,192,0,0,0,0,0,0,2,2006,8,4,154500
894,20,3,71.0,13284,1,3,3,4,0,19,4,2,0,2,5,5,1954,1954,1,1,13,10,0,0.0,3,3,2,4,3,2,4,1,1383,1,3,1,3,1383,1,0,1,0,3,1,3,6,6,1,4,5,1954.0,1,1,354,3,3,2,511,116,0,0,0,0,0,6,2008,8,4,165000
895,90,3,64.0,7018,1,3,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,9,10,0,0.0,3,3,3,0,0,0,0,0,0,1,3,1,3,1535,0,0,2,0,4,2,3,8,6,0,0,5,1979.0,1,2,400,3,3,2,0,0,0,0,0,0,0,6,2009,8,2,118858
896,60,3,71.0,7056,1,3,3,4,0,12,2,2,0,5,6,5,1963,1963,3,1,6,6,2,415.0,3,3,1,3,3,1,4,1,780,1,3,1,3,1796,1,0,1,1,4,1,3,8,6,1,3,5,1963.0,2,2,483,3,3,2,0,50,0,0,0,0,0,10,2008,8,4,140000
897,30,4,50.0,8765,1,3,3,4,0,9,2,2,0,2,4,6,1936,1950,1,1,13,14,0,0.0,3,3,0,3,3,1,5,1,951,1,5,0,3,951,0,0,1,0,2,1,3,6,6,0,0,2,1936.0,1,1,327,3,3,2,0,28,0,0,0,0,0,4,2006,8,0,106500
898,90,3,64.0,7018,1,3,3,4,0,20,1,2,2,5,5,5,1979,1979,1,1,9,10,0,0.0,3,3,3,0,0,0,0,0,0,1,3,1,3,2240,0,0,2,0,6,2,3,12,6,0,0,2,1979.0,1,2,528,3,3,2,154,0,0,0,0,0,0,6,2009,8,2,142953
899,20,3,100.0,12919,1,0,3,4,0,16,2,2,0,2,9,5,2009,2010,3,1,12,13,4,760.0,5,3,2,5,3,4,6,1,2330,1,5,1,3,2364,1,0,2,1,2,1,5,11,6,2,4,5,2009.0,3,3,820,3,3,2,0,67,0,0,0,0,0,3,2010,6,5,611657
900,20,3,65.0,6993,1,3,3,4,0,19,1,2,0,2,5,7,1961,1994,1,1,6,10,0,0.0,3,3,1,3,3,1,4,1,912,1,3,1,3,1236,0,0,1,0,3,1,3,6,6,1,3,5,1961.0,1,1,288,3,3,2,0,0,0,0,0,0,0,6,2006,8,4,135000
901,20,3,73.0,7340,1,0,3,4,0,12,2,2,0,2,4,6,1971,1971,1,1,6,6,0,0.0,3,3,1,3,3,1,5,1,858,1,3,1,3,858,0,0,1,0,2,1,3,4,6,0,0,2,1979.0,1,1,684,3,3,2,0,0,0,0,0,0,0,6,2007,8,4,110000
902,20,3,64.0,8712,1,0,3,4,0,12,2,2,0,2,5,7,1957,2000,3,1,8,8,0,0.0,3,4,1,3,3,2,4,1,992,1,3,1,3,1306,1,0,1,0,2,1,3,5,6,0,0,2,1968.0,1,1,756,3,3,2,0,0,0,0,0,0,0,5,2009,8,4,153000
903,60,3,63.0,7875,1,3,3,4,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,0,0.0,4,3,2,4,3,1,1,1,783,1,5,1,3,1509,0,0,2,1,3,1,4,8,6,1,4,5,2003.0,3,2,393,3,3,2,0,75,0,0,0,0,0,7,2006,8,4,180000
904,20,3,50.0,14859,1,0,1,1,0,8,2,2,0,2,7,5,2006,2006,3,1,12,13,2,27.0,4,3,2,4,3,1,1,1,1670,1,5,1,3,1670,0,0,2,0,3,1,4,7,6,1,4,5,2006.0,2,3,690,3,3,2,144,60,0,0,0,0,0,8,2006,6,5,240000
905,20,3,71.0,6173,1,0,3,4,0,19,2,2,0,2,5,6,1967,1967,1,1,6,14,2,75.0,3,3,1,3,3,1,6,1,876,1,3,1,3,902,0,0,1,0,3,1,3,6,6,0,0,5,1967.0,1,1,288,3,3,2,0,0,0,0,0,0,0,8,2007,8,4,125500
906,20,3,80.0,9920,1,3,3,4,0,12,2,2,0,2,5,5,1954,1954,1,1,6,6,4,110.0,3,3,1,3,3,1,3,2,1056,1,3,1,3,1063,1,0,1,0,3,1,3,6,6,0,0,5,1954.0,2,1,280,3,3,2,0,0,164,0,0,0,0,2,2010,8,4,128000
907,20,3,116.0,13501,1,0,3,0,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,4,208.0,4,3,2,4,3,1,6,1,1623,1,5,1,3,1636,1,0,2,0,3,1,4,8,6,1,4,5,2006.0,2,3,865,3,3,2,0,60,0,0,0,0,0,6,2007,8,4,255000
908,50,3,86.0,11500,1,0,3,4,0,6,2,2,0,0,7,7,1936,1987,1,1,3,3,0,0.0,4,3,1,4,3,1,3,1,1017,1,4,1,3,2057,0,0,1,1,3,1,4,6,6,1,4,5,1936.0,3,1,180,2,3,2,0,0,0,0,322,0,0,6,2006,8,4,250000
909,20,3,73.0,8885,1,0,2,4,1,11,2,2,0,2,5,5,1983,1983,1,1,6,6,0,0.0,3,3,1,4,3,3,4,5,864,1,3,1,3,902,1,0,1,0,2,1,3,5,6,0,0,5,1983.0,1,2,484,3,3,2,164,0,0,0,0,0,0,6,2006,8,4,131000
910,60,3,149.0,12589,1,1,3,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,0,0.0,4,3,2,4,3,1,1,1,742,1,5,1,3,1484,0,0,2,1,3,1,4,8,6,1,4,5,2005.0,3,2,390,3,3,2,36,24,0,0,0,0,0,6,2009,8,4,174000
911,90,3,80.0,11600,1,3,3,0,0,12,1,2,2,5,5,5,1960,1960,1,1,8,8,2,361.0,3,3,1,3,3,1,3,1,1105,1,3,1,2,2274,0,0,2,0,5,2,3,12,6,0,0,2,1960.0,1,2,480,3,3,2,0,0,0,0,0,0,0,1,2010,8,4,154300
912,20,3,70.0,9286,1,0,3,1,1,5,2,2,0,2,5,7,1977,1989,1,1,6,10,0,0.0,3,3,1,4,4,3,5,1,1268,1,3,1,3,1268,0,0,1,1,3,1,4,5,6,0,0,2,1978.0,1,1,252,3,3,2,173,0,0,0,0,0,0,10,2009,8,4,143500
913,30,4,51.0,6120,1,3,3,4,0,3,2,2,0,2,5,7,1925,1950,1,1,8,8,0,0.0,3,3,0,3,3,1,3,1,768,1,3,0,3,1015,0,0,1,0,3,1,3,6,2,0,0,2,1925.0,1,1,450,3,3,2,0,0,112,0,120,0,620,7,2006,8,0,88000
914,90,2,82.0,6270,1,3,1,4,0,6,2,2,2,5,5,6,1949,1950,1,1,8,8,0,0.0,3,3,1,3,3,1,4,1,1001,1,3,0,2,2002,0,0,2,0,4,2,3,8,6,0,0,4,1949.0,1,3,871,3,3,2,0,0,0,0,0,0,0,8,2007,8,4,145000
915,160,1,30.0,3000,1,3,3,4,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,4,76.0,4,3,2,4,3,3,6,1,612,1,5,1,3,1224,0,0,2,1,2,1,4,4,6,0,0,2,2009.0,2,2,528,3,3,2,0,234,0,0,0,0,0,6,2009,6,5,173733
916,160,4,21.0,2001,1,3,3,4,0,10,2,2,3,5,4,5,1970,1970,1,1,5,5,2,80.0,3,3,1,3,3,1,1,1,546,1,2,1,3,1092,0,0,1,1,3,1,3,6,6,0,0,5,1970.0,1,1,286,3,3,2,0,0,0,0,0,0,0,1,2007,8,4,75000
917,20,0,50.0,9000,1,3,3,4,0,9,2,2,0,2,2,3,1949,1950,1,1,0,0,0,0.0,3,3,1,3,3,3,4,1,480,1,3,0,2,480,1,0,0,0,1,1,3,4,6,0,0,2,1958.0,1,1,308,3,3,2,0,0,0,0,0,0,0,10,2006,8,0,35311
918,20,3,65.5,17140,1,3,3,4,0,7,2,2,0,2,4,6,1956,1956,1,1,12,13,0,0.0,3,3,1,3,3,1,5,1,1134,1,5,1,2,1229,0,0,1,0,3,1,3,6,6,0,0,5,1956.0,2,1,284,3,3,2,0,0,0,0,0,0,0,4,2009,8,4,135000
919,60,3,103.0,13125,1,0,3,0,0,20,2,2,0,5,7,5,1991,1991,1,1,6,6,0,0.0,4,3,2,5,3,2,4,6,1104,1,5,1,3,2127,1,0,2,1,4,1,4,8,6,1,3,5,1991.0,2,3,833,3,3,2,72,192,224,0,0,0,0,11,2007,8,4,238000
920,20,3,87.0,11029,1,0,3,0,0,12,2,2,0,2,6,8,1958,2002,3,1,8,8,0,0.0,5,3,1,4,3,1,5,4,1184,1,5,1,3,1414,1,0,1,0,3,1,3,6,2,1,3,5,1990.0,1,2,601,3,3,2,0,51,0,0,190,0,0,5,2008,8,4,176500
921,60,3,70.0,8462,1,0,3,4,0,20,2,2,0,5,6,5,1994,1994,1,1,6,6,2,105.0,4,4,2,4,4,1,6,1,928,1,5,1,3,1721,0,1,2,1,3,1,4,7,6,0,0,5,1994.0,2,2,471,3,3,2,300,87,0,0,0,0,0,7,2007,8,4,201000
922,90,3,67.0,8777,1,3,3,4,0,7,1,2,2,0,5,7,1900,2003,1,1,8,8,0,0.0,3,3,1,3,3,1,5,1,1272,1,4,1,3,2200,2,0,2,2,4,2,3,9,6,0,0,0,0.0,0,0,0,0,0,0,0,70,0,0,0,0,0,9,2008,8,4,145900
